<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.10.13	02:00:00	1.05316	1.05375	1.05309	1.05356	560	0	0
2023.10.13	03:00:00	1.05356	1.05396	1.05346	1.05390	1093	0	0
2023.10.13	04:00:00	1.05390	1.05434	1.05376	1.05422	1535	0	0
2023.10.13	05:00:00	1.05422	1.05467	1.05401	1.05462	1023	0	0
2023.10.13	06:00:00	1.05462	1.05482	1.05426	1.05456	735	0	0
2023.10.13	07:00:00	1.05456	1.05499	1.05433	1.05498	677	0	0
2023.10.13	08:00:00	1.05499	1.05509	1.05442	1.05485	1068	0	0
2023.10.13	09:00:00	1.05482	1.05485	1.05335	1.05366	2527	0	0
2023.10.13	10:00:00	1.05366	1.05578	1.05316	1.05520	3623	0	0
2023.10.13	11:00:00	1.05518	1.05585	1.05505	1.05538	2956	0	0
2023.10.13	12:00:00	1.05538	1.05549	1.05280	1.05295	2718	0	0
2023.10.13	13:00:00	1.05295	1.05310	1.05156	1.05180	2304	0	0
2023.10.13	14:00:00	1.05180	1.05307	1.05140	1.05245	2942	0	0
2023.10.13	15:00:00	1.05248	1.05475	1.05213	1.05376	4611	0	0
2023.10.13	16:00:00	1.05376	1.05412	1.05167	1.05264	5380	0	0
2023.10.13	17:00:00	1.05235	1.05262	1.04995	1.05033	7593	0	0
2023.10.13	18:00:00	1.05035	1.05054	1.04955	1.05009	4135	0	0
2023.10.13	19:00:00	1.05009	1.05151	1.04994	1.05091	2671	0	0
2023.10.13	20:00:00	1.05091	1.05118	1.05009	1.05051	2562	0	0
2023.10.13	21:00:00	1.05050	1.05124	1.05043	1.05112	2576	0	0
2023.10.13	22:00:00	1.05112	1.05159	1.05095	1.05138	2339	0	0
2023.10.13	23:00:00	1.05138	1.05140	1.05056	1.05075	1143	0	0
2023.10.16	00:00:00	1.05086	1.05233	1.05035	1.05219	504	0	1
2023.10.16	01:00:00	1.05215	1.05255	1.05146	1.05215	906	0	0
2023.10.16	02:00:00	1.05215	1.05226	1.05174	1.05220	672	0	0
2023.10.16	03:00:00	1.05224	1.05236	1.05155	1.05177	1225	0	0
2023.10.16	04:00:00	1.05176	1.05254	1.05176	1.05221	1178	0	0
2023.10.16	05:00:00	1.05221	1.05259	1.05201	1.05217	774	0	0
2023.10.16	06:00:00	1.05218	1.05241	1.05201	1.05235	734	0	0
2023.10.16	07:00:00	1.05235	1.05269	1.05225	1.05259	599	0	0
2023.10.16	08:00:00	1.05259	1.05306	1.05230	1.05295	1023	0	0
2023.10.16	09:00:00	1.05293	1.05383	1.05267	1.05348	2639	0	0
2023.10.16	10:00:00	1.05348	1.05359	1.05237	1.05342	3765	0	0
2023.10.16	11:00:00	1.05342	1.05429	1.05235	1.05409	2700	0	0
2023.10.16	12:00:00	1.05409	1.05424	1.05317	1.05321	2158	0	0
2023.10.16	13:00:00	1.05320	1.05347	1.05279	1.05324	1838	0	0
2023.10.16	14:00:00	1.05324	1.05388	1.05262	1.05366	2096	0	0
2023.10.16	15:00:00	1.05367	1.05460	1.05295	1.05418	4201	0	0
2023.10.16	16:00:00	1.05418	1.05439	1.05282	1.05299	4071	0	0
2023.10.16	17:00:00	1.05299	1.05554	1.05256	1.05497	4755	0	0
2023.10.16	18:00:00	1.05499	1.05526	1.05394	1.05448	3025	0	0
2023.10.16	19:00:00	1.05448	1.05494	1.05404	1.05474	1613	0	0
2023.10.16	20:00:00	1.05474	1.05560	1.05437	1.05552	1627	0	0
2023.10.16	21:00:00	1.05552	1.05566	1.05518	1.05542	1409	0	0
2023.10.16	22:00:00	1.05542	1.05627	1.05526	1.05626	1566	0	0
2023.10.16	23:00:00	1.05627	1.05627	1.05582	1.05593	784	0	0
2023.10.17	00:00:00	1.05597	1.05614	1.05571	1.05591	1934	0	0
2023.10.17	01:00:00	1.05587	1.05620	1.05560	1.05563	363	0	0
2023.10.17	02:00:00	1.05563	1.05574	1.05530	1.05544	550	0	0
2023.10.17	03:00:00	1.05544	1.05606	1.05544	1.05557	1139	0	0
2023.10.17	04:00:00	1.05557	1.05559	1.05495	1.05525	1128	0	0
2023.10.17	05:00:00	1.05525	1.05530	1.05462	1.05499	958	0	0
2023.10.17	06:00:00	1.05500	1.05543	1.05480	1.05500	868	0	0
2023.10.17	07:00:00	1.05500	1.05501	1.05454	1.05475	649	0	0
2023.10.17	08:00:00	1.05475	1.05505	1.05436	1.05441	1018	0	0
2023.10.17	09:00:00	1.05447	1.05449	1.05340	1.05371	1864	0	0
2023.10.17	10:00:00	1.05371	1.05548	1.05341	1.05486	2866	0	0
2023.10.17	11:00:00	1.05483	1.05489	1.05329	1.05358	2500	0	0
2023.10.17	12:00:00	1.05359	1.05544	1.05359	1.05538	2172	0	0
2023.10.17	13:00:00	1.05538	1.05627	1.05461	1.05533	3137	0	0
2023.10.17	14:00:00	1.05532	1.05794	1.05532	1.05752	2432	0	0
2023.10.17	15:00:00	1.05752	1.05779	1.05384	1.05473	6447	0	0
2023.10.17	16:00:00	1.05471	1.05616	1.05397	1.05492	6950	0	0
2023.10.17	17:00:00	1.05489	1.05870	1.05482	1.05753	6583	0	0
2023.10.17	18:00:00	1.05753	1.05929	1.05753	1.05922	3817	0	0
2023.10.17	19:00:00	1.05923	1.05948	1.05787	1.05795	2710	0	0
2023.10.17	20:00:00	1.05795	1.05811	1.05648	1.05671	2134	0	0
2023.10.17	21:00:00	1.05670	1.05745	1.05641	1.05690	1804	0	0
2023.10.17	22:00:00	1.05692	1.05811	1.05691	1.05771	1634	0	0
2023.10.17	23:00:00	1.05770	1.05777	1.05736	1.05760	713	0	0
2023.10.18	00:00:00	1.05668	1.05765	1.05668	1.05757	229	0	0
2023.10.18	01:00:00	1.05757	1.05773	1.05746	1.05758	365	0	0
2023.10.18	02:00:00	1.05758	1.05763	1.05719	1.05728	558	0	0
2023.10.18	03:00:00	1.05728	1.05744	1.05605	1.05644	963	0	0
2023.10.18	04:00:00	1.05645	1.05701	1.05614	1.05694	1310	0	0
2023.10.18	05:00:00	1.05697	1.05790	1.05697	1.05755	1674	0	0
2023.10.18	06:00:00	1.05755	1.05780	1.05723	1.05755	750	0	0
2023.10.18	07:00:00	1.05755	1.05788	1.05734	1.05757	738	0	0
2023.10.18	08:00:00	1.05757	1.05848	1.05746	1.05826	1078	0	0
2023.10.18	09:00:00	1.05825	1.05941	1.05771	1.05791	2728	0	0
2023.10.18	10:00:00	1.05790	1.05832	1.05705	1.05790	3585	0	0
2023.10.18	11:00:00	1.05790	1.05849	1.05734	1.05833	2469	0	0
2023.10.18	12:00:00	1.05833	1.05867	1.05658	1.05693	2648	0	0
2023.10.18	13:00:00	1.05692	1.05696	1.05542	1.05560	2607	0	0
2023.10.18	14:00:00	1.05560	1.05683	1.05521	1.05607	2410	0	0
2023.10.18	15:00:00	1.05607	1.05745	1.05492	1.05570	3704	0	0
2023.10.18	16:00:00	1.05572	1.05643	1.05486	1.05507	5285	0	0
2023.10.18	17:00:00	1.05507	1.05603	1.05323	1.05375	6426	0	0
2023.10.18	18:00:00	1.05376	1.05427	1.05259	1.05312	4120	0	0
2023.10.18	19:00:00	1.05316	1.05380	1.05231	1.05369	3483	0	0
2023.10.18	20:00:00	1.05369	1.05539	1.05345	1.05502	3849	0	0
2023.10.18	21:00:00	1.05502	1.05512	1.05349	1.05358	2198	0	0
2023.10.18	22:00:00	1.05358	1.05379	1.05317	1.05355	2002	0	0
2023.10.18	23:00:00	1.05355	1.05375	1.05342	1.05362	1164	0	0
2023.10.19	00:00:00	1.05338	1.05364	1.05332	1.05354	169	0	0
2023.10.19	01:00:00	1.05353	1.05395	1.05353	1.05371	472	0	0
2023.10.19	02:00:00	1.05371	1.05396	1.05364	1.05379	386	0	0
2023.10.19	03:00:00	1.05379	1.05399	1.05326	1.05390	1313	0	0
2023.10.19	04:00:00	1.05390	1.05420	1.05325	1.05365	1810	0	0
2023.10.19	05:00:00	1.05365	1.05395	1.05343	1.05351	976	0	0
2023.10.19	06:00:00	1.05351	1.05370	1.05325	1.05339	812	0	0
2023.10.19	07:00:00	1.05339	1.05351	1.05305	1.05335	680	0	0
2023.10.19	08:00:00	1.05335	1.05349	1.05304	1.05331	973	0	0
2023.10.19	09:00:00	1.05329	1.05422	1.05282	1.05402	2061	0	0
2023.10.19	10:00:00	1.05402	1.05483	1.05358	1.05376	3757	0	0
2023.10.19	11:00:00	1.05376	1.05438	1.05295	1.05358	3237	0	0
2023.10.19	12:00:00	1.05359	1.05453	1.05352	1.05444	2405	0	0
2023.10.19	13:00:00	1.05445	1.05524	1.05429	1.05512	1997	0	0
2023.10.19	14:00:00	1.05512	1.05636	1.05512	1.05580	2290	0	0
2023.10.19	15:00:00	1.05579	1.05797	1.05562	1.05764	4776	0	0
2023.10.19	16:00:00	1.05764	1.05816	1.05658	1.05752	4707	0	0
2023.10.19	17:00:00	1.05752	1.05793	1.05655	1.05689	5454	0	0
2023.10.19	18:00:00	1.05689	1.05786	1.05670	1.05697	3956	0	0
2023.10.19	19:00:00	1.05698	1.06167	1.05560	1.05965	13107	0	0
2023.10.19	20:00:00	1.05965	1.06067	1.05838	1.05986	6509	0	0
2023.10.19	21:00:00	1.05986	1.06050	1.05782	1.05808	3795	0	0
2023.10.19	22:00:00	1.05809	1.05902	1.05809	1.05881	2565	0	0
2023.10.19	23:00:00	1.05875	1.05879	1.05803	1.05818	899	0	0
2023.10.20	00:00:00	1.05804	1.05839	1.05799	1.05822	175	0	2
2023.10.20	01:00:00	1.05807	1.05834	1.05794	1.05810	456	0	0
2023.10.20	02:00:00	1.05810	1.05866	1.05784	1.05865	810	0	0
2023.10.20	03:00:00	1.05865	1.05866	1.05738	1.05762	1504	0	0
2023.10.20	04:00:00	1.05762	1.05763	1.05684	1.05725	1501	0	0
2023.10.20	05:00:00	1.05725	1.05800	1.05710	1.05781	1192	0	0
2023.10.20	06:00:00	1.05781	1.05800	1.05748	1.05761	691	0	0
2023.10.20	07:00:00	1.05761	1.05775	1.05735	1.05755	509	0	0
2023.10.20	08:00:00	1.05755	1.05789	1.05716	1.05739	886	0	0
2023.10.20	09:00:00	1.05741	1.05763	1.05650	1.05743	2484	0	0
2023.10.20	10:00:00	1.05743	1.05768	1.05685	1.05708	2879	0	0
2023.10.20	11:00:00	1.05709	1.05954	1.05685	1.05880	3041	0	0
2023.10.20	12:00:00	1.05880	1.05934	1.05799	1.05900	2432	0	0
2023.10.20	13:00:00	1.05900	1.05930	1.05839	1.05853	1903	0	0
2023.10.20	14:00:00	1.05853	1.05990	1.05850	1.05910	2001	0	0
2023.10.20	15:00:00	1.05905	1.05924	1.05652	1.05837	4496	0	0
2023.10.20	16:00:00	1.05838	1.05949	1.05790	1.05791	5400	0	0
2023.10.20	17:00:00	1.05790	1.06009	1.05722	1.05878	4958	0	0
2023.10.20	18:00:00	1.05878	1.05965	1.05871	1.05911	3093	0	0
2023.10.20	19:00:00	1.05910	1.05914	1.05814	1.05895	2387	0	0
2023.10.20	20:00:00	1.05895	1.06037	1.05879	1.05959	2678	0	0
2023.10.20	21:00:00	1.05959	1.05964	1.05863	1.05925	1875	0	0
2023.10.20	22:00:00	1.05926	1.05948	1.05883	1.05922	1466	0	0
2023.10.20	23:00:00	1.05922	1.05961	1.05916	1.05937	1022	0	0
2023.10.23	00:00:00	1.05925	1.05967	1.05908	1.05938	319	0	3
2023.10.23	01:00:00	1.05926	1.05950	1.05885	1.05914	810	0	0
2023.10.23	02:00:00	1.05914	1.05936	1.05886	1.05896	512	0	0
2023.10.23	03:00:00	1.05896	1.05902	1.05841	1.05872	972	0	0
2023.10.23	04:00:00	1.05872	1.05874	1.05819	1.05835	1057	0	0
2023.10.23	05:00:00	1.05835	1.05835	1.05735	1.05738	858	0	0
2023.10.23	06:00:00	1.05738	1.05784	1.05738	1.05751	597	0	0
2023.10.23	07:00:00	1.05751	1.05773	1.05741	1.05763	540	0	0
2023.10.23	08:00:00	1.05763	1.05793	1.05754	1.05774	776	0	0
2023.10.23	09:00:00	1.05775	1.05865	1.05716	1.05825	1702	0	0
2023.10.23	10:00:00	1.05825	1.05977	1.05767	1.05977	2952	0	0
2023.10.23	11:00:00	1.05978	1.06105	1.05950	1.06027	2903	0	0
2023.10.23	12:00:00	1.06027	1.06151	1.05909	1.05932	2501	0	0
2023.10.23	13:00:00	1.05931	1.06045	1.05906	1.06044	2057	0	0
2023.10.23	14:00:00	1.06043	1.06098	1.06009	1.06018	2129	0	0
2023.10.23	15:00:00	1.06018	1.06187	1.05952	1.06098	3422	0	0
2023.10.23	16:00:00	1.06100	1.06134	1.05910	1.06053	4544	0	0
2023.10.23	17:00:00	1.06054	1.06320	1.06049	1.06288	5620	0	0
2023.10.23	18:00:00	1.06288	1.06467	1.06281	1.06453	3148	0	0
2023.10.23	19:00:00	1.06454	1.06648	1.06410	1.06647	2264	0	0
2023.10.23	20:00:00	1.06647	1.06729	1.06596	1.06683	2126	0	0
2023.10.23	21:00:00	1.06683	1.06781	1.06657	1.06743	1982	0	0
2023.10.23	22:00:00	1.06743	1.06749	1.06605	1.06655	1807	0	0
2023.10.23	23:00:00	1.06655	1.06693	1.06635	1.06687	514	0	0
2023.10.24	00:00:00	1.06641	1.06713	1.06633	1.06680	1249	0	0
2023.10.24	01:00:00	1.06678	1.06721	1.06678	1.06681	414	0	0
2023.10.24	02:00:00	1.06680	1.06704	1.06669	1.06700	504	0	0
2023.10.24	03:00:00	1.06700	1.06735	1.06668	1.06724	1091	0	0
2023.10.24	04:00:00	1.06724	1.06749	1.06680	1.06706	1250	0	0
2023.10.24	05:00:00	1.06708	1.06872	1.06690	1.06816	1232	0	0
2023.10.24	06:00:00	1.06815	1.06863	1.06810	1.06826	675	0	0
2023.10.24	07:00:00	1.06826	1.06835	1.06791	1.06792	576	0	0
2023.10.24	08:00:00	1.06792	1.06830	1.06773	1.06810	825	0	0
2023.10.24	09:00:00	1.06810	1.06867	1.06770	1.06854	1911	0	0
2023.10.24	10:00:00	1.06854	1.06942	1.06570	1.06630	3806	0	0
2023.10.24	11:00:00	1.06625	1.06625	1.06442	1.06504	2655	0	0
2023.10.24	12:00:00	1.06504	1.06513	1.06360	1.06368	1817	0	0
2023.10.24	13:00:00	1.06367	1.06396	1.06218	1.06254	1861	0	0
2023.10.24	14:00:00	1.06256	1.06416	1.06220	1.06354	2111	0	0
2023.10.24	15:00:00	1.06353	1.06366	1.06124	1.06160	3128	0	0
2023.10.24	16:00:00	1.06160	1.06246	1.05964	1.06115	5067	0	0
2023.10.24	17:00:00	1.06115	1.06161	1.05908	1.05998	5237	0	0
2023.10.24	18:00:00	1.05998	1.05999	1.05831	1.05939	3435	0	0
2023.10.24	19:00:00	1.05939	1.06022	1.05836	1.05869	2249	0	0
2023.10.24	20:00:00	1.05870	1.05942	1.05868	1.05889	2170	0	0
2023.10.24	21:00:00	1.05889	1.05911	1.05846	1.05886	1374	0	0
2023.10.24	22:00:00	1.05882	1.05937	1.05871	1.05920	1141	0	0
2023.10.24	23:00:00	1.05920	1.05943	1.05889	1.05908	861	0	0
2023.10.25	00:00:00	1.05853	1.05930	1.05853	1.05907	572	0	4
2023.10.25	01:00:00	1.05918	1.05937	1.05896	1.05935	453	0	0
2023.10.25	02:00:00	1.05935	1.05951	1.05917	1.05950	522	0	0
2023.10.25	03:00:00	1.05953	1.05989	1.05897	1.05928	1348	0	0
2023.10.25	04:00:00	1.05930	1.05977	1.05919	1.05946	1172	0	0
2023.10.25	05:00:00	1.05946	1.06046	1.05946	1.06037	1075	0	0
2023.10.25	06:00:00	1.06038	1.06051	1.06016	1.06020	685	0	0
2023.10.25	07:00:00	1.06020	1.06064	1.06010	1.06062	504	0	0
2023.10.25	08:00:00	1.06062	1.06068	1.05975	1.06012	807	0	0
2023.10.25	09:00:00	1.06011	1.06041	1.05924	1.05925	1475	0	0
2023.10.25	10:00:00	1.05925	1.05927	1.05785	1.05872	2217	0	0
2023.10.25	11:00:00	1.05872	1.05968	1.05836	1.05852	2359	0	0
2023.10.25	12:00:00	1.05852	1.05852	1.05667	1.05691	2084	0	0
2023.10.25	13:00:00	1.05691	1.05774	1.05659	1.05744	1433	0	0
2023.10.25	14:00:00	1.05745	1.05789	1.05697	1.05729	1670	0	0
2023.10.25	15:00:00	1.05728	1.05797	1.05697	1.05749	2615	0	0
2023.10.25	16:00:00	1.05749	1.05828	1.05670	1.05810	4140	0	0
2023.10.25	17:00:00	1.05808	1.05914	1.05683	1.05852	5965	0	0
2023.10.25	18:00:00	1.05851	1.05957	1.05830	1.05830	5102	0	0
2023.10.25	19:00:00	1.05831	1.05861	1.05708	1.05747	1910	0	0
2023.10.25	20:00:00	1.05747	1.05766	1.05659	1.05713	3276	0	0
2023.10.25	21:00:00	1.05713	1.05736	1.05660	1.05665	1799	0	0
2023.10.25	22:00:00	1.05668	1.05701	1.05660	1.05679	1598	0	0
2023.10.25	23:00:00	1.05680	1.05700	1.05656	1.05662	1292	0	0
2023.10.26	00:00:00	1.05661	1.05687	1.05650	1.05669	1425	0	2
2023.10.26	01:00:00	1.05678	1.05680	1.05643	1.05655	575	0	0
2023.10.26	02:00:00	1.05655	1.05670	1.05603	1.05663	605	0	0
2023.10.26	03:00:00	1.05663	1.05692	1.05578	1.05598	1094	0	0
2023.10.26	04:00:00	1.05598	1.05615	1.05542	1.05551	1453	0	0
2023.10.26	05:00:00	1.05551	1.05563	1.05436	1.05453	1037	0	0
2023.10.26	06:00:00	1.05453	1.05480	1.05415	1.05469	1120	0	0
2023.10.26	07:00:00	1.05469	1.05481	1.05423	1.05456	668	0	0
2023.10.26	08:00:00	1.05457	1.05493	1.05414	1.05427	1295	0	0
2023.10.26	09:00:00	1.05424	1.05456	1.05330	1.05387	2812	0	0
2023.10.26	10:00:00	1.05387	1.05495	1.05381	1.05483	2918	0	0
2023.10.26	11:00:00	1.05483	1.05526	1.05445	1.05454	2193	0	0
2023.10.26	12:00:00	1.05454	1.05519	1.05402	1.05458	1659	0	0
2023.10.26	13:00:00	1.05457	1.05493	1.05352	1.05373	1786	0	0
2023.10.26	14:00:00	1.05374	1.05391	1.05313	1.05362	1900	0	0
2023.10.26	15:00:00	1.05363	1.05591	1.05213	1.05591	7798	0	0
2023.10.26	16:00:00	1.05596	1.05604	1.05416	1.05472	5665	0	0
2023.10.26	17:00:00	1.05469	1.05486	1.05312	1.05429	4949	0	0
2023.10.26	18:00:00	1.05429	1.05449	1.05254	1.05318	3287	0	0
2023.10.26	19:00:00	1.05317	1.05370	1.05251	1.05285	2799	0	0
2023.10.26	20:00:00	1.05286	1.05524	1.05283	1.05506	2941	0	0
2023.10.26	21:00:00	1.05506	1.05648	1.05492	1.05611	1752	0	0
2023.10.26	22:00:00	1.05610	1.05633	1.05486	1.05568	1733	0	0
2023.10.26	23:00:00	1.05566	1.05643	1.05552	1.05625	952	0	0
2023.10.27	00:00:00	1.05534	1.05623	1.05534	1.05600	470	0	0
2023.10.27	01:00:00	1.05600	1.05654	1.05599	1.05644	268	0	0
2023.10.27	02:00:00	1.05644	1.05658	1.05627	1.05640	634	0	0
2023.10.27	03:00:00	1.05638	1.05646	1.05560	1.05580	1139	0	0
2023.10.27	04:00:00	1.05580	1.05622	1.05526	1.05589	937	0	0
2023.10.27	05:00:00	1.05589	1.05667	1.05589	1.05646	911	0	0
2023.10.27	06:00:00	1.05646	1.05654	1.05611	1.05645	549	0	0
2023.10.27	07:00:00	1.05645	1.05678	1.05636	1.05672	587	0	0
2023.10.27	08:00:00	1.05672	1.05700	1.05652	1.05693	1356	0	0
2023.10.27	09:00:00	1.05692	1.05699	1.05548	1.05561	1813	0	0
2023.10.27	10:00:00	1.05562	1.05631	1.05521	1.05584	1952	0	0
2023.10.27	11:00:00	1.05584	1.05626	1.05538	1.05620	2022	0	0
2023.10.27	12:00:00	1.05620	1.05656	1.05603	1.05645	1672	0	0
2023.10.27	13:00:00	1.05646	1.05670	1.05560	1.05560	1384	0	0
2023.10.27	14:00:00	1.05560	1.05563	1.05356	1.05372	1887	0	0
2023.10.27	15:00:00	1.05372	1.05695	1.05357	1.05560	4294	0	0
2023.10.27	16:00:00	1.05560	1.05919	1.05555	1.05797	5849	0	0
2023.10.27	17:00:00	1.05765	1.05948	1.05658	1.05783	5920	0	0
2023.10.27	18:00:00	1.05783	1.05972	1.05774	1.05914	3469	0	0
2023.10.27	19:00:00	1.05914	1.05965	1.05809	1.05830	2006	0	0
2023.10.27	20:00:00	1.05830	1.05831	1.05574	1.05673	2718	0	0
2023.10.27	21:00:00	1.05673	1.05736	1.05623	1.05678	2802	0	0
2023.10.27	22:00:00	1.05676	1.05709	1.05621	1.05706	1834	0	0
2023.10.27	23:00:00	1.05706	1.05708	1.05629	1.05644	1313	0	0
2023.10.30	00:00:00	1.05641	1.05710	1.05600	1.05654	306	0	0
2023.10.30	01:00:00	1.05659	1.05682	1.05588	1.05612	748	0	0
2023.10.30	02:00:00	1.05612	1.05641	1.05591	1.05621	574	0	0
2023.10.30	03:00:00	1.05621	1.05633	1.05553	1.05627	1183	0	0
2023.10.30	04:00:00	1.05627	1.05640	1.05596	1.05639	1130	0	0
2023.10.30	05:00:00	1.05638	1.05658	1.05618	1.05626	734	0	0
2023.10.30	06:00:00	1.05626	1.05636	1.05590	1.05605	642	0	0
2023.10.30	07:00:00	1.05605	1.05626	1.05586	1.05611	395	0	0
2023.10.30	08:00:00	1.05611	1.05620	1.05591	1.05617	493	0	0
2023.10.30	09:00:00	1.05617	1.05658	1.05565	1.05653	941	0	0
2023.10.30	10:00:00	1.05643	1.05676	1.05530	1.05568	2057	0	0
2023.10.30	11:00:00	1.05539	1.05607	1.05473	1.05600	2408	0	0
2023.10.30	12:00:00	1.05599	1.05862	1.05599	1.05825	2541	0	0
2023.10.30	13:00:00	1.05825	1.05882	1.05740	1.05748	1981	0	0
2023.10.30	14:00:00	1.05748	1.05964	1.05735	1.05853	1921	0	0
2023.10.30	15:00:00	1.05853	1.06085	1.05822	1.06069	3086	0	0
2023.10.30	16:00:00	1.06068	1.06148	1.05966	1.06097	3665	0	0
2023.10.30	17:00:00	1.06097	1.06188	1.05910	1.06054	5763	0	0
2023.10.30	18:00:00	1.06054	1.06253	1.06050	1.06192	3744	0	0
2023.10.30	19:00:00	1.06191	1.06208	1.06052	1.06072	2544	0	0
2023.10.30	20:00:00	1.06075	1.06145	1.06003	1.06114	1503	0	0
2023.10.30	21:00:00	1.06114	1.06189	1.06102	1.06178	1274	0	0
2023.10.30	22:00:00	1.06177	1.06217	1.06140	1.06170	1526	0	0
2023.10.30	23:00:00	1.06170	1.06174	1.06142	1.06152	727	0	0
2023.10.31	00:00:00	1.06151	1.06162	1.06130	1.06151	549	0	0
2023.10.31	01:00:00	1.06161	1.06173	1.06120	1.06120	324	0	0
2023.10.31	02:00:00	1.06119	1.06152	1.06119	1.06140	390	0	0
2023.10.31	03:00:00	1.06140	1.06145	1.06096	1.06116	939	0	0
2023.10.31	04:00:00	1.06116	1.06126	1.06034	1.06100	1424	0	0
2023.10.31	05:00:00	1.06100	1.06113	1.05987	1.06011	1189	0	0
2023.10.31	06:00:00	1.06011	1.06013	1.05908	1.05946	2273	0	0
2023.10.31	07:00:00	1.05946	1.05971	1.05908	1.05940	932	0	0
2023.10.31	08:00:00	1.05940	1.05990	1.05927	1.05987	915	0	0
2023.10.31	09:00:00	1.05987	1.06093	1.05943	1.06088	1368	0	0
2023.10.31	10:00:00	1.06084	1.06259	1.06036	1.06213	2529	0	0
2023.10.31	11:00:00	1.06211	1.06457	1.06156	1.06455	2745	0	0
2023.10.31	12:00:00	1.06455	1.06747	1.06357	1.06685	3169	0	0
2023.10.31	13:00:00	1.06685	1.06699	1.06522	1.06643	2897	0	0
2023.10.31	14:00:00	1.06643	1.06670	1.06555	1.06558	1750	0	0
2023.10.31	15:00:00	1.06557	1.06610	1.06214	1.06242	4458	0	0
2023.10.31	16:00:00	1.06241	1.06257	1.06014	1.06037	4948	0	0
2023.10.31	17:00:00	1.06037	1.06158	1.05950	1.06022	5198	0	0
2023.10.31	18:00:00	1.06026	1.06056	1.05663	1.05672	5428	0	0
2023.10.31	19:00:00	1.05673	1.05746	1.05576	1.05675	4162	0	0
2023.10.31	20:00:00	1.05674	1.05802	1.05658	1.05751	3126	0	0
2023.10.31	21:00:00	1.05751	1.05819	1.05711	1.05817	2181	0	0
2023.10.31	22:00:00	1.05813	1.05858	1.05803	1.05808	1577	0	0
2023.10.31	23:00:00	1.05811	1.05835	1.05730	1.05755	915	0	0
2023.11.01	00:00:00	1.05723	1.05760	1.05721	1.05751	423	0	0
2023.11.01	01:00:00	1.05758	1.05797	1.05754	1.05795	541	0	0
2023.11.01	02:00:00	1.05796	1.05806	1.05773	1.05781	613	0	0
2023.11.01	03:00:00	1.05781	1.05807	1.05688	1.05736	1110	0	0
2023.11.01	04:00:00	1.05735	1.05766	1.05676	1.05691	1355	0	0
2023.11.01	05:00:00	1.05691	1.05731	1.05666	1.05704	1034	0	0
2023.11.01	06:00:00	1.05704	1.05738	1.05689	1.05705	935	0	0
2023.11.01	07:00:00	1.05705	1.05721	1.05660	1.05673	828	0	0
2023.11.01	08:00:00	1.05673	1.05693	1.05653	1.05680	1051	0	0
2023.11.01	09:00:00	1.05681	1.05765	1.05681	1.05741	1144	0	0
2023.11.01	10:00:00	1.05741	1.05776	1.05590	1.05648	2122	0	0
2023.11.01	11:00:00	1.05647	1.05682	1.05573	1.05583	2335	0	0
2023.11.01	12:00:00	1.05583	1.05628	1.05455	1.05493	1912	0	0
2023.11.01	13:00:00	1.05493	1.05538	1.05458	1.05483	1599	0	0
2023.11.01	14:00:00	1.05483	1.05509	1.05408	1.05430	1752	0	0
2023.11.01	15:00:00	1.05430	1.05574	1.05370	1.05387	5052	0	0
2023.11.01	16:00:00	1.05386	1.05397	1.05217	1.05310	4345	0	0
2023.11.01	17:00:00	1.05456	1.05709	1.05356	1.05527	7431	0	0
2023.11.01	18:00:00	1.05527	1.05594	1.05359	1.05372	3454	0	0
2023.11.01	19:00:00	1.05372	1.05418	1.05323	1.05339	2152	0	0
2023.11.01	20:00:00	1.05339	1.05358	1.05276	1.05318	2094	0	0
2023.11.01	21:00:00	1.05338	1.05524	1.05170	1.05420	11804	0	0
2023.11.01	22:00:00	1.05420	1.05706	1.05414	1.05674	6054	0	0
2023.11.01	23:00:00	1.05673	1.05757	1.05671	1.05704	1378	0	0
2023.11.02	00:00:00	1.05620	1.05705	1.05619	1.05671	186	0	0
2023.11.02	01:00:00	1.05677	1.05789	1.05677	1.05784	484	0	0
2023.11.02	02:00:00	1.05784	1.05867	1.05774	1.05866	1000	0	0
2023.11.02	03:00:00	1.05867	1.06020	1.05838	1.06019	1476	0	0
2023.11.02	04:00:00	1.06019	1.06021	1.05967	1.05978	1389	0	0
2023.11.02	05:00:00	1.05978	1.05986	1.05934	1.05960	847	0	0
2023.11.02	06:00:00	1.05960	1.06005	1.05941	1.06000	695	0	0
2023.11.02	07:00:00	1.06000	1.06001	1.05952	1.05961	635	0	0
2023.11.02	08:00:00	1.05961	1.06019	1.05955	1.05973	889	0	0
2023.11.02	09:00:00	1.05972	1.06020	1.05938	1.06000	990	0	0
2023.11.02	10:00:00	1.06001	1.06101	1.05965	1.06035	2019	0	0
2023.11.02	11:00:00	1.06035	1.06086	1.05913	1.06006	2819	0	0
2023.11.02	12:00:00	1.06008	1.06248	1.05990	1.06238	2565	0	0
2023.11.02	13:00:00	1.06239	1.06372	1.06211	1.06347	2000	0	0
2023.11.02	14:00:00	1.06347	1.06388	1.06305	1.06338	2350	0	0
2023.11.02	15:00:00	1.06338	1.06676	1.06325	1.06642	5296	0	0
